x-axis,1,3;;x-axis;1.00000;3.00000
second,Volt,Volt;;second;Volt;Volt
+500.6000E-03,-9.5476E-03,+51.2565E-03;;0.50060;-0.00955;0.05126
+500.7000E-03,-9.5476E-03,+91.4575E-03;;0.50070;-0.00955;0.09146
+500.8000E-03,+30.6534E-03,+51.2565E-03;;0.50080;0.03065;0.05126
+500.9000E-03,+30.6534E-03,+11.0555E-03;;0.50090;0.03065;0.01106
+501.0000E-03,+30.6534E-03,+11.0555E-03;;0.50100;0.03065;0.01106
+501.1000E-03,+30.6534E-03,-29.1455E-03;;0.50110;0.03065;-0.02915
+501.2000E-03,+30.6534E-03,+11.0555E-03;;0.50120;0.03065;0.01106
+501.3000E-03,+30.6534E-03,+51.2565E-03;;0.50130;0.03065;0.05126
+501.4000E-03,+30.6534E-03,+11.0555E-03;;0.50140;0.03065;0.01106
+501.5000E-03,+30.6534E-03,+11.0555E-03;;0.50150;0.03065;0.01106
+501.6000E-03,+70.8544E-03,+11.0555E-03;;0.50160;0.07085;0.01106
+501.7000E-03,+70.8544E-03,+11.0555E-03;;0.50170;0.07085;0.01106
+501.8000E-03,+70.8544E-03,-29.1455E-03;;0.50180;0.07085;-0.02915
+501.9000E-03,+70.8544E-03,-29.1455E-03;;0.50190;0.07085;-0.02915
+502.0000E-03,+30.6534E-03,+11.0555E-03;;0.50200;0.03065;0.01106
+502.1000E-03,+30.6534E-03,+51.2565E-03;;0.50210;0.03065;0.05126
+502.2000E-03,+30.6534E-03,+51.2565E-03;;0.50220;0.03065;0.05126
+502.3000E-03,+30.6534E-03,+11.0555E-03;;0.50230;0.03065;0.01106
+502.4000E-03,+30.6534E-03,+11.0555E-03;;0.50240;0.03065;0.01106
+502.5000E-03,-9.5476E-03,+11.0555E-03;;0.50250;-0.00955;0.01106
+502.6000E-03,-49.7486E-03,+51.2565E-03;;0.50260;-0.04975;0.05126
+502.7000E-03,+30.6534E-03,+11.0555E-03;;0.50270;0.03065;0.01106
+502.8000E-03,+30.6534E-03,+11.0555E-03;;0.50280;0.03065;0.01106
+502.9000E-03,-9.5476E-03,+91.4575E-03;;0.50290;-0.00955;0.09146
+503.0000E-03,+70.8544E-03,+51.2565E-03;;0.50300;0.07085;0.05126
+503.1000E-03,+30.6534E-03,+51.2565E-03;;0.50310;0.03065;0.05126
+503.2000E-03,+1.6386936E+00,+91.4575E-03;;0.50320;1.63869;0.09146
+503.3000E-03,+3.3271358E+00,+91.4575E-03;;0.50330;3.32714;0.09146
+503.4000E-03,+3.3271358E+00,+51.2565E-03;;0.50340;3.32714;0.05126
+503.5000E-03,+3.3271358E+00,+11.0555E-03;;0.50350;3.32714;0.01106
+503.6000E-03,+3.3271358E+00,+51.2565E-03;;0.50360;3.32714;0.05126
+503.7000E-03,+3.2869348E+00,+11.0555E-03;;0.50370;3.28693;0.01106
+503.8000E-03,+3.3271358E+00,-29.1455E-03;;0.50380;3.32714;-0.02915
+503.9000E-03,+3.3673368E+00,+51.2565E-03;;0.50390;3.36734;0.05126
+504.0000E-03,+3.3271358E+00,+51.2565E-03;;0.50400;3.32714;0.05126
+504.1000E-03,+3.3271358E+00,-29.1455E-03;;0.50410;3.32714;-0.02915
+504.2000E-03,+3.3271358E+00,-29.1455E-03;;0.50420;3.32714;-0.02915
+504.3000E-03,+3.3271358E+00,+1.6592967E+00;;0.50430;3.32714;1.65930
+504.4000E-03,+3.3271358E+00,+3.3075379E+00;;0.50440;3.32714;3.30754
+504.5000E-03,+3.3271358E+00,+3.3075379E+00;;0.50450;3.32714;3.30754
+504.6000E-03,+3.3271358E+00,+3.3075379E+00;;0.50460;3.32714;3.30754
+504.7000E-03,+3.3271358E+00,+3.3075379E+00;;0.50470;3.32714;3.30754
+504.8000E-03,+3.3271358E+00,+3.3075379E+00;;0.50480;3.32714;3.30754
+504.9000E-03,+3.3271358E+00,+3.3075379E+00;;0.50490;3.32714;3.30754
+505.0000E-03,+3.3271358E+00,+3.3075379E+00;;0.50500;3.32714;3.30754
+505.1000E-03,+3.3271358E+00,+3.3075379E+00;;0.50510;3.32714;3.30754
+505.2000E-03,+3.2869348E+00,+3.3075379E+00;;0.50520;3.28693;3.30754
+505.3000E-03,+3.2869348E+00,+3.3075379E+00;;0.50530;3.28693;3.30754
+505.4000E-03,+3.2869348E+00,+3.3075379E+00;;0.50540;3.28693;3.30754
+505.5000E-03,+3.2467338E+00,+3.2673369E+00;;0.50550;3.24673;3.26734
+505.6000E-03,+3.2869348E+00,+3.2673369E+00;;0.50560;3.28693;3.26734
+505.7000E-03,+3.3271358E+00,+3.3075379E+00;;0.50570;3.32714;3.30754
+505.8000E-03,+3.2869348E+00,+3.3075379E+00;;0.50580;3.28693;3.30754
+505.9000E-03,+3.2869348E+00,+3.2673369E+00;;0.50590;3.28693;3.26734
+506.0000E-03,+3.3271358E+00,+3.2673369E+00;;0.50600;3.32714;3.26734
+506.1000E-03,+3.2869348E+00,+3.3075379E+00;;0.50610;3.28693;3.30754
+506.2000E-03,+3.2467338E+00,+3.3075379E+00;;0.50620;3.24673;3.30754
+506.3000E-03,+3.2467338E+00,+3.2673369E+00;;0.50630;3.24673;3.26734
+506.4000E-03,+3.2869348E+00,+3.2271359E+00;;0.50640;3.28693;3.22714
+506.5000E-03,+3.3271358E+00,+3.2271359E+00;;0.50650;3.32714;3.22714
+506.6000E-03,+3.3271358E+00,+3.2673369E+00;;0.50660;3.32714;3.26734
+506.7000E-03,+3.3271358E+00,+3.3075379E+00;;0.50670;3.32714;3.30754
+506.8000E-03,+3.3271358E+00,+3.2673369E+00;;0.50680;3.32714;3.26734
+506.9000E-03,+3.3271358E+00,+3.2673369E+00;;0.50690;3.32714;3.26734
+507.0000E-03,+3.3271358E+00,+3.2673369E+00;;0.50700;3.32714;3.26734
+507.1000E-03,+3.2869348E+00,+3.2673369E+00;;0.50710;3.28693;3.26734
+507.2000E-03,+3.2869348E+00,+3.3075379E+00;;0.50720;3.28693;3.30754
+507.3000E-03,+3.2869348E+00,+3.3075379E+00;;0.50730;3.28693;3.30754
+507.4000E-03,+3.2869348E+00,+3.3075379E+00;;0.50740;3.28693;3.30754
+507.5000E-03,+3.3271358E+00,+3.2673369E+00;;0.50750;3.32714;3.26734
+507.6000E-03,+3.3271358E+00,+3.2673369E+00;;0.50760;3.32714;3.26734
+507.7000E-03,+3.2869348E+00,+3.3075379E+00;;0.50770;3.28693;3.30754
+507.8000E-03,+3.2467338E+00,+3.3075379E+00;;0.50780;3.24673;3.30754
+507.9000E-03,+3.2467338E+00,+3.3075379E+00;;0.50790;3.24673;3.30754
+508.0000E-03,+3.2467338E+00,+3.2673369E+00;;0.50800;3.24673;3.26734
+508.1000E-03,+3.2869348E+00,+3.3075379E+00;;0.50810;3.28693;3.30754
+508.2000E-03,+3.3271358E+00,+3.3075379E+00;;0.50820;3.32714;3.30754
+508.3000E-03,+3.3271358E+00,+3.2673369E+00;;0.50830;3.32714;3.26734
+508.4000E-03,+3.3673368E+00,+3.2673369E+00;;0.50840;3.36734;3.26734
+508.5000E-03,+3.2869348E+00,+3.2271359E+00;;0.50850;3.28693;3.22714
+508.6000E-03,+3.2467338E+00,+3.2673369E+00;;0.50860;3.24673;3.26734
+508.7000E-03,+3.3271358E+00,+3.2673369E+00;;0.50870;3.32714;3.26734
+508.8000E-03,+3.3271358E+00,+3.2271359E+00;;0.50880;3.32714;3.22714
+508.9000E-03,+3.3271358E+00,+3.2673369E+00;;0.50890;3.32714;3.26734
+509.0000E-03,+3.2869348E+00,+3.3075379E+00;;0.50900;3.28693;3.30754
+509.1000E-03,+3.2869348E+00,+3.3075379E+00;;0.50910;3.28693;3.30754
+509.2000E-03,+3.3271358E+00,+3.2673369E+00;;0.50920;3.32714;3.26734
+509.3000E-03,+3.3271358E+00,+3.2271359E+00;;0.50930;3.32714;3.22714
+509.4000E-03,+3.2869348E+00,+3.2673369E+00;;0.50940;3.28693;3.26734
+509.5000E-03,+3.2869348E+00,+3.3075379E+00;;0.50950;3.28693;3.30754
+509.6000E-03,+3.2869348E+00,+3.3075379E+00;;0.50960;3.28693;3.30754
+509.7000E-03,+3.2467338E+00,+3.3075379E+00;;0.50970;3.24673;3.30754
+509.8000E-03,+3.2869348E+00,+3.2673369E+00;;0.50980;3.28693;3.26734
+509.9000E-03,+3.3271358E+00,+3.2271359E+00;;0.50990;3.32714;3.22714
+510.0000E-03,+3.3271358E+00,+3.2271359E+00;;0.51000;3.32714;3.22714
+510.1000E-03,+3.3271358E+00,+3.2673369E+00;;0.51010;3.32714;3.26734
+510.2000E-03,+3.3271358E+00,+3.3075379E+00;;0.51020;3.32714;3.30754
+510.3000E-03,+3.3271358E+00,+3.2673369E+00;;0.51030;3.32714;3.26734
+510.4000E-03,+3.3673368E+00,+3.2271359E+00;;0.51040;3.36734;3.22714
+510.5000E-03,+3.3271358E+00,+3.2271359E+00;;0.51050;3.32714;3.22714
+510.6000E-03,+3.2467338E+00,+3.2673369E+00;;0.51060;3.24673;3.26734
+510.7000E-03,+3.2869348E+00,+3.3075379E+00;;0.51070;3.28693;3.30754
+510.8000E-03,+3.2869348E+00,+3.2673369E+00;;0.51080;3.28693;3.26734
+510.9000E-03,+3.2869348E+00,+3.2673369E+00;;0.51090;3.28693;3.26734
+511.0000E-03,+3.3271358E+00,+3.3075379E+00;;0.51100;3.32714;3.30754
+511.1000E-03,+3.3271358E+00,+3.3075379E+00;;0.51110;3.32714;3.30754
+511.2000E-03,+3.3271358E+00,+3.3075379E+00;;0.51120;3.32714;3.30754
+511.3000E-03,+3.2869348E+00,+3.3075379E+00;;0.51130;3.28693;3.30754
+511.4000E-03,+3.2869348E+00,+3.3075379E+00;;0.51140;3.28693;3.30754
+511.5000E-03,+3.2869348E+00,+3.3075379E+00;;0.51150;3.28693;3.30754
+511.6000E-03,+3.2869348E+00,+3.3075379E+00;;0.51160;3.28693;3.30754
+511.7000E-03,+3.3271358E+00,+3.2673369E+00;;0.51170;3.32714;3.26734
+511.8000E-03,+3.3673368E+00,+3.2673369E+00;;0.51180;3.36734;3.26734
+511.9000E-03,+3.3271358E+00,+3.3075379E+00;;0.51190;3.32714;3.30754
+512.0000E-03,+3.2467338E+00,+3.3075379E+00;;0.51200;3.24673;3.30754
+512.1000E-03,+3.2869348E+00,+3.3075379E+00;;0.51210;3.28693;3.30754
+512.2000E-03,+3.3271358E+00,+3.3075379E+00;;0.51220;3.32714;3.30754
+512.3000E-03,+3.3271358E+00,+3.3075379E+00;;0.51230;3.32714;3.30754
+512.4000E-03,+3.3271358E+00,+3.3075379E+00;;0.51240;3.32714;3.30754
+512.5000E-03,+3.3271358E+00,+3.3075379E+00;;0.51250;3.32714;3.30754
+512.6000E-03,+3.3271358E+00,+3.3075379E+00;;0.51260;3.32714;3.30754
+512.7000E-03,+3.2869348E+00,+3.3075379E+00;;0.51270;3.28693;3.30754
+512.8000E-03,+3.2467338E+00,+3.3075379E+00;;0.51280;3.24673;3.30754
+512.9000E-03,+3.2467338E+00,+3.3075379E+00;;0.51290;3.24673;3.30754
+513.0000E-03,+3.2869348E+00,+3.3075379E+00;;0.51300;3.28693;3.30754
+513.1000E-03,+3.3271358E+00,+3.3075379E+00;;0.51310;3.32714;3.30754
+513.2000E-03,+1.6788946E+00,+3.3075379E+00;;0.51320;1.67889;3.30754
+513.3000E-03,-9.5476E-03,+3.3075379E+00;;0.51330;-0.00955;3.30754
+513.4000E-03,-9.5476E-03,+3.3075379E+00;;0.51340;-0.00955;3.30754
+513.5000E-03,+30.6534E-03,+3.2673369E+00;;0.51350;0.03065;3.26734
+513.6000E-03,-9.5476E-03,+3.2271359E+00;;0.51360;-0.00955;3.22714
+513.7000E-03,-9.5476E-03,+3.2271359E+00;;0.51370;-0.00955;3.22714
+513.8000E-03,+30.6534E-03,+3.2673369E+00;;0.51380;0.03065;3.26734
+513.9000E-03,+30.6534E-03,+3.2673369E+00;;0.51390;0.03065;3.26734
+514.0000E-03,+30.6534E-03,+3.2673369E+00;;0.51400;0.03065;3.26734
+514.1000E-03,+30.6534E-03,+3.2673369E+00;;0.51410;0.03065;3.26734
+514.2000E-03,+30.6534E-03,+3.2673369E+00;;0.51420;0.03065;3.26734
+514.3000E-03,+30.6534E-03,+1.6592967E+00;;0.51430;0.03065;1.65930
+514.4000E-03,+30.6534E-03,-29.1455E-03;;0.51440;0.03065;-0.02915
+514.5000E-03,+30.6534E-03,-69.3465E-03;;0.51450;0.03065;-0.06935
+514.6000E-03,-9.5476E-03,+11.0555E-03;;0.51460;-0.00955;0.01106
+514.7000E-03,-9.5476E-03,+91.4575E-03;;0.51470;-0.00955;0.09146
+514.8000E-03,+30.6534E-03,+51.2565E-03;;0.51480;0.03065;0.05126
+514.9000E-03,-9.5476E-03,+11.0555E-03;;0.51490;-0.00955;0.01106
+515.0000E-03,-9.5476E-03,+11.0555E-03;;0.51500;-0.00955;0.01106
+515.1000E-03,+30.6534E-03,+11.0555E-03;;0.51510;0.03065;0.01106
+515.2000E-03,+70.8544E-03,+51.2565E-03;;0.51520;0.07085;0.05126
+515.3000E-03,+70.8544E-03,+51.2565E-03;;0.51530;0.07085;0.05126
+515.4000E-03,+30.6534E-03,+11.0555E-03;;0.51540;0.03065;0.01106
+515.5000E-03,-9.5476E-03,+51.2565E-03;;0.51550;-0.00955;0.05126
+515.6000E-03,-9.5476E-03,+51.2565E-03;;0.51560;-0.00955;0.05126
+515.7000E-03,+30.6534E-03,+11.0555E-03;;0.51570;0.03065;0.01106
+515.8000E-03,+30.6534E-03,+11.0555E-03;;0.51580;0.03065;0.01106
+515.9000E-03,+30.6534E-03,+11.0555E-03;;0.51590;0.03065;0.01106
+516.0000E-03,-9.5476E-03,+11.0555E-03;;0.51600;-0.00955;0.01106
+516.1000E-03,-9.5476E-03,+11.0555E-03;;0.51610;-0.00955;0.01106
+516.2000E-03,+30.6534E-03,+11.0555E-03;;0.51620;0.03065;0.01106
+516.3000E-03,-9.5476E-03,+51.2565E-03;;0.51630;-0.00955;0.05126
+516.4000E-03,-9.5476E-03,+51.2565E-03;;0.51640;-0.00955;0.05126
+516.5000E-03,+30.6534E-03,+11.0555E-03;;0.51650;0.03065;0.01106
+516.6000E-03,+70.8544E-03,+11.0555E-03;;0.51660;0.07085;0.01106
+516.7000E-03,+70.8544E-03,-29.1455E-03;;0.51670;0.07085;-0.02915
+516.8000E-03,+30.6534E-03,-29.1455E-03;;0.51680;0.03065;-0.02915
+516.9000E-03,+30.6534E-03,+11.0555E-03;;0.51690;0.03065;0.01106
+517.0000E-03,+30.6534E-03,+51.2565E-03;;0.51700;0.03065;0.05126
+517.1000E-03,+30.6534E-03,+91.4575E-03;;0.51710;0.03065;0.09146
+517.2000E-03,+30.6534E-03,+51.2565E-03;;0.51720;0.03065;0.05126
+517.3000E-03,-9.5476E-03,+51.2565E-03;;0.51730;-0.00955;0.05126
+517.4000E-03,-49.7486E-03,+91.4575E-03;;0.51740;-0.04975;0.09146
+517.5000E-03,-9.5476E-03,+51.2565E-03;;0.51750;-0.00955;0.05126
+517.6000E-03,+30.6534E-03,-29.1455E-03;;0.51760;0.03065;-0.02915
+517.7000E-03,+30.6534E-03,+11.0555E-03;;0.51770;0.03065;0.01106
+517.8000E-03,-9.5476E-03,+91.4575E-03;;0.51780;-0.00955;0.09146
+517.9000E-03,-9.5476E-03,+51.2565E-03;;0.51790;-0.00955;0.05126
+518.0000E-03,+30.6534E-03,+11.0555E-03;;0.51800;0.03065;0.01106
+518.1000E-03,+30.6534E-03,+11.0555E-03;;0.51810;0.03065;0.01106
+518.2000E-03,+30.6534E-03,+11.0555E-03;;0.51820;0.03065;0.01106
+518.3000E-03,+30.6534E-03,+51.2565E-03;;0.51830;0.03065;0.05126
+518.4000E-03,-9.5476E-03,+91.4575E-03;;0.51840;-0.00955;0.09146
+518.5000E-03,-9.5476E-03,+91.4575E-03;;0.51850;-0.00955;0.09146
+518.6000E-03,+30.6534E-03,+11.0555E-03;;0.51860;0.03065;0.01106
+518.7000E-03,-9.5476E-03,+11.0555E-03;;0.51870;-0.00955;0.01106
+518.8000E-03,-9.5476E-03,+91.4575E-03;;0.51880;-0.00955;0.09146
+518.9000E-03,+30.6534E-03,+51.2565E-03;;0.51890;0.03065;0.05126
+519.0000E-03,+30.6534E-03,+51.2565E-03;;0.51900;0.03065;0.05126
+519.1000E-03,+30.6534E-03,+91.4575E-03;;0.51910;0.03065;0.09146
+519.2000E-03,+30.6534E-03,+51.2565E-03;;0.51920;0.03065;0.05126
+519.3000E-03,+30.6534E-03,+11.0555E-03;;0.51930;0.03065;0.01106
+519.4000E-03,+70.8544E-03,+11.0555E-03;;0.51940;0.07085;0.01106
+519.5000E-03,+70.8544E-03,+11.0555E-03;;0.51950;0.07085;0.01106
+519.6000E-03,+30.6534E-03,+11.0555E-03;;0.51960;0.03065;0.01106
+519.7000E-03,+30.6534E-03,+11.0555E-03;;0.51970;0.03065;0.01106
+519.8000E-03,+30.6534E-03,+51.2565E-03;;0.51980;0.03065;0.05126
+519.9000E-03,+30.6534E-03,+11.0555E-03;;0.51990;0.03065;0.01106
+520.0000E-03,+30.6534E-03,-29.1455E-03;;0.52000;0.03065;-0.02915
+520.1000E-03,+30.6534E-03,+11.0555E-03;;0.52010;0.03065;0.01106
+520.2000E-03,+30.6534E-03,+51.2565E-03;;0.52020;0.03065;0.05126
+520.3000E-03,+30.6534E-03,+51.2565E-03;;0.52030;0.03065;0.05126
+520.4000E-03,+30.6534E-03,-29.1455E-03;;0.52040;0.03065;-0.02915
+520.5000E-03,+30.6534E-03,-29.1455E-03;;0.52050;0.03065;-0.02915
+520.6000E-03,-9.5476E-03,+51.2565E-03;;0.52060;-0.00955;0.05126
+520.7000E-03,-9.5476E-03,+91.4575E-03;;0.52070;-0.00955;0.09146
+520.8000E-03,+30.6534E-03,+51.2565E-03;;0.52080;0.03065;0.05126
+520.9000E-03,+30.6534E-03,+11.0555E-03;;0.52090;0.03065;0.01106
+521.0000E-03,+30.6534E-03,-29.1455E-03;;0.52100;0.03065;-0.02915
+521.1000E-03,+30.6534E-03,+11.0555E-03;;0.52110;0.03065;0.01106
+521.2000E-03,+30.6534E-03,+51.2565E-03;;0.52120;0.03065;0.05126
+521.3000E-03,+30.6534E-03,+11.0555E-03;;0.52130;0.03065;0.01106
+521.4000E-03,+30.6534E-03,+11.0555E-03;;0.52140;0.03065;0.01106
+521.5000E-03,+30.6534E-03,+11.0555E-03;;0.52150;0.03065;0.01106
+521.6000E-03,-9.5476E-03,+11.0555E-03;;0.52160;-0.00955;0.01106
+521.7000E-03,+30.6534E-03,+11.0555E-03;;0.52170;0.03065;0.01106
+521.8000E-03,+70.8544E-03,+51.2565E-03;;0.52180;0.07085;0.05126
+521.9000E-03,+30.6534E-03,+51.2565E-03;;0.52190;0.03065;0.05126
+522.0000E-03,+30.6534E-03,+11.0555E-03;;0.52200;0.03065;0.01106
+522.1000E-03,+30.6534E-03,+51.2565E-03;;0.52210;0.03065;0.05126
+522.2000E-03,+70.8544E-03,+51.2565E-03;;0.52220;0.07085;0.05126
+522.3000E-03,+111.0554E-03,+11.0555E-03;;0.52230;0.11106;0.01106
+522.4000E-03,+70.8544E-03,+11.0555E-03;;0.52240;0.07085;0.01106
+522.5000E-03,+30.6534E-03,+51.2565E-03;;0.52250;0.03065;0.05126
+522.6000E-03,+30.6534E-03,+91.4575E-03;;0.52260;0.03065;0.09146
+522.7000E-03,+30.6534E-03,+91.4575E-03;;0.52270;0.03065;0.09146
+522.8000E-03,+70.8544E-03,+51.2565E-03;;0.52280;0.07085;0.05126
+522.9000E-03,+70.8544E-03,+11.0555E-03;;0.52290;0.07085;0.01106
+523.0000E-03,-9.5476E-03,+11.0555E-03;;0.52300;-0.00955;0.01106
+523.1000E-03,-49.7486E-03,+51.2565E-03;;0.52310;-0.04975;0.05126
+523.2000E-03,-9.5476E-03,+51.2565E-03;;0.52320;-0.00955;0.05126
+523.3000E-03,+70.8544E-03,+11.0555E-03;;0.52330;0.07085;0.01106
+523.4000E-03,+70.8544E-03,-29.1455E-03;;0.52340;0.07085;-0.02915
+523.5000E-03,+30.6534E-03,-29.1455E-03;;0.52350;0.03065;-0.02915
+523.6000E-03,+30.6534E-03,-29.1455E-03;;0.52360;0.03065;-0.02915
+523.7000E-03,+70.8544E-03,-29.1455E-03;;0.52370;0.07085;-0.02915
+523.8000E-03,+70.8544E-03,+51.2565E-03;;0.52380;0.07085;0.05126
+523.9000E-03,+30.6534E-03,+51.2565E-03;;0.52390;0.03065;0.05126
+524.0000E-03,-9.5476E-03,-29.1455E-03;;0.52400;-0.00955;-0.02915
+524.1000E-03,+30.6534E-03,-29.1455E-03;;0.52410;0.03065;-0.02915
+524.2000E-03,+70.8544E-03,+11.0555E-03;;0.52420;0.07085;0.01106
+524.3000E-03,+30.6534E-03,+11.0555E-03;;0.52430;0.03065;0.01106
+524.4000E-03,+30.6534E-03,+51.2565E-03;;0.52440;0.03065;0.05126
+524.5000E-03,+30.6534E-03,+51.2565E-03;;0.52450;0.03065;0.05126
+524.6000E-03,-9.5476E-03,+11.0555E-03;;0.52460;-0.00955;0.01106
+524.7000E-03,-9.5476E-03,+11.0555E-03;;0.52470;-0.00955;0.01106
+524.8000E-03,+30.6534E-03,+11.0555E-03;;0.52480;0.03065;0.01106
+524.9000E-03,+30.6534E-03,+51.2565E-03;;0.52490;0.03065;0.05126
+525.0000E-03,+30.6534E-03,+51.2565E-03;;0.52500;0.03065;0.05126
+525.1000E-03,+30.6534E-03,+11.0555E-03;;0.52510;0.03065;0.01106
+525.2000E-03,-9.5476E-03,+51.2565E-03;;0.52520;-0.00955;0.05126
+525.3000E-03,-9.5476E-03,+51.2565E-03;;0.52530;-0.00955;0.05126
+525.4000E-03,+30.6534E-03,+51.2565E-03;;0.52540;0.03065;0.05126
+525.5000E-03,+30.6534E-03,+51.2565E-03;;0.52550;0.03065;0.05126
+525.6000E-03,+30.6534E-03,+11.0555E-03;;0.52560;0.03065;0.01106
+525.7000E-03,+30.6534E-03,+11.0555E-03;;0.52570;0.03065;0.01106
+525.8000E-03,+30.6534E-03,+11.0555E-03;;0.52580;0.03065;0.01106
+525.9000E-03,+30.6534E-03,+11.0555E-03;;0.52590;0.03065;0.01106
+526.0000E-03,+30.6534E-03,+11.0555E-03;;0.52600;0.03065;0.01106
+526.1000E-03,+30.6534E-03,+51.2565E-03;;0.52610;0.03065;0.05126
+526.2000E-03,+70.8544E-03,+11.0555E-03;;0.52620;0.07085;0.01106
+526.3000E-03,+70.8544E-03,-29.1455E-03;;0.52630;0.07085;-0.02915
+526.4000E-03,+30.6534E-03,+11.0555E-03;;0.52640;0.03065;0.01106
+526.5000E-03,+30.6534E-03,-29.1455E-03;;0.52650;0.03065;-0.02915
+526.6000E-03,+70.8544E-03,-29.1455E-03;;0.52660;0.07085;-0.02915
+526.7000E-03,+70.8544E-03,+11.0555E-03;;0.52670;0.07085;0.01106
+526.8000E-03,+30.6534E-03,+11.0555E-03;;0.52680;0.03065;0.01106
+526.9000E-03,+30.6534E-03,+51.2565E-03;;0.52690;0.03065;0.05126
+527.0000E-03,-9.5476E-03,+91.4575E-03;;0.52700;-0.00955;0.09146
+527.1000E-03,-9.5476E-03,+51.2565E-03;;0.52710;-0.00955;0.05126
+527.2000E-03,+30.6534E-03,+11.0555E-03;;0.52720;0.03065;0.01106
+527.3000E-03,+30.6534E-03,+11.0555E-03;;0.52730;0.03065;0.01106
+527.4000E-03,+30.6534E-03,-29.1455E-03;;0.52740;0.03065;-0.02915
+527.5000E-03,+30.6534E-03,+11.0555E-03;;0.52750;0.03065;0.01106
+527.6000E-03,+30.6534E-03,+51.2565E-03;;0.52760;0.03065;0.05126
+527.7000E-03,+30.6534E-03,+11.0555E-03;;0.52770;0.03065;0.01106
+527.8000E-03,+30.6534E-03,+51.2565E-03;;0.52780;0.03065;0.05126
+527.9000E-03,+30.6534E-03,+91.4575E-03;;0.52790;0.03065;0.09146
+528.0000E-03,-9.5476E-03,+51.2565E-03;;0.52800;-0.00955;0.05126
+528.1000E-03,-9.5476E-03,+11.0555E-03;;0.52810;-0.00955;0.01106
+528.2000E-03,+30.6534E-03,-29.1455E-03;;0.52820;0.03065;-0.02915
+528.3000E-03,+30.6534E-03,-29.1455E-03;;0.52830;0.03065;-0.02915
+528.4000E-03,+30.6534E-03,+51.2565E-03;;0.52840;0.03065;0.05126
+528.5000E-03,+30.6534E-03,+51.2565E-03;;0.52850;0.03065;0.05126
+528.6000E-03,+30.6534E-03,+11.0555E-03;;0.52860;0.03065;0.01106
+528.7000E-03,+30.6534E-03,+11.0555E-03;;0.52870;0.03065;0.01106
+528.8000E-03,+70.8544E-03,+51.2565E-03;;0.52880;0.07085;0.05126
+528.9000E-03,+70.8544E-03,+51.2565E-03;;0.52890;0.07085;0.05126
+529.0000E-03,+30.6534E-03,+11.0555E-03;;0.52900;0.03065;0.01106
+529.1000E-03,+30.6534E-03,+11.0555E-03;;0.52910;0.03065;0.01106
+529.2000E-03,+30.6534E-03,+51.2565E-03;;0.52920;0.03065;0.05126
+529.3000E-03,+30.6534E-03,+51.2565E-03;;0.52930;0.03065;0.05126
+529.4000E-03,+30.6534E-03,+51.2565E-03;;0.52940;0.03065;0.05126
+529.5000E-03,-9.5476E-03,+51.2565E-03;;0.52950;-0.00955;0.05126
+529.6000E-03,-9.5476E-03,+11.0555E-03;;0.52960;-0.00955;0.01106
+529.7000E-03,+30.6534E-03,+11.0555E-03;;0.52970;0.03065;0.01106
+529.8000E-03,+70.8544E-03,+11.0555E-03;;0.52980;0.07085;0.01106
+529.9000E-03,+70.8544E-03,+11.0555E-03;;0.52990;0.07085;0.01106
+530.0000E-03,+30.6534E-03,+11.0555E-03;;0.53000;0.03065;0.01106
+530.1000E-03,+70.8544E-03,-29.1455E-03;;0.53010;0.07085;-0.02915
+530.2000E-03,+70.8544E-03,-29.1455E-03;;0.53020;0.07085;-0.02915
+530.3000E-03,+30.6534E-03,+11.0555E-03;;0.53030;0.03065;0.01106
+530.4000E-03,-9.5476E-03,+11.0555E-03;;0.53040;-0.00955;0.01106
+530.5000E-03,-9.5476E-03,+11.0555E-03;;0.53050;-0.00955;0.01106
+530.6000E-03,+30.6534E-03,+11.0555E-03;;0.53060;0.03065;0.01106
+530.7000E-03,+30.6534E-03,+51.2565E-03;;0.53070;0.03065;0.05126
+530.8000E-03,-9.5476E-03,+51.2565E-03;;0.53080;-0.00955;0.05126
+530.9000E-03,+30.6534E-03,+11.0555E-03;;0.53090;0.03065;0.01106
+531.0000E-03,+70.8544E-03,+51.2565E-03;;0.53100;0.07085;0.05126
+531.1000E-03,+30.6534E-03,+51.2565E-03;;0.53110;0.03065;0.05126
+531.2000E-03,+30.6534E-03,+11.0555E-03;;0.53120;0.03065;0.01106
+531.3000E-03,+30.6534E-03,+51.2565E-03;;0.53130;0.03065;0.05126
+531.4000E-03,+30.6534E-03,+11.0555E-03;;0.53140;0.03065;0.01106
+531.5000E-03,+30.6534E-03,+11.0555E-03;;0.53150;0.03065;0.01106
+531.6000E-03,+30.6534E-03,+91.4575E-03;;0.53160;0.03065;0.09146
+531.7000E-03,+30.6534E-03,+91.4575E-03;;0.53170;0.03065;0.09146
+531.8000E-03,+30.6534E-03,+51.2565E-03;;0.53180;0.03065;0.05126
+531.9000E-03,+30.6534E-03,+11.0555E-03;;0.53190;0.03065;0.01106
+532.0000E-03,+30.6534E-03,+11.0555E-03;;0.53200;0.03065;0.01106
+532.1000E-03,+70.8544E-03,-29.1455E-03;;0.53210;0.07085;-0.02915
+532.2000E-03,+70.8544E-03,-29.1455E-03;;0.53220;0.07085;-0.02915
