x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;2;
second,Volt,Volt;;second;Volt;Volt;;;;;;;;;
-497.38000E-03,+35.67852E-03,+3.26180914E+00;;-0.49738;0.03568;3.26181;;-3.2261;;0;;0;;;
-497.34000E-03,+45.72877E-03,+3.26180914E+00;;-0.49734;0.04573;3.26181;;-3.2161;;0;;0;;;
-497.30000E-03,+15.57802E-03,+3.29195989E+00;;-0.49730;0.01558;3.29196;;-3.2764;;0;;0;;;
-497.26000E-03,+35.67852E-03,+3.30201014E+00;;-0.49726;0.03568;3.30201;;-3.2663;;0;;0;;;
-497.22000E-03,+15.57802E-03,+3.30201014E+00;;-0.49722;0.01558;3.30201;;-3.2864;;0;;0;;;
-497.18000E-03,+5.52776E-03,+3.27185939E+00;;-0.49718;0.00553;3.27186;;-3.2663;;0;;0;;;
-497.14000E-03,+35.67852E-03,+3.26180914E+00;;-0.49714;0.03568;3.26181;;-3.2261;;0;;0;;;
-497.10000E-03,+15.57802E-03,+3.23165838E+00;;-0.49710;0.01558;3.23166;;-3.2161;;0;;0;;;
-497.06000E-03,+5.52776E-03,+3.28190964E+00;;-0.49706;0.00553;3.28191;;-3.2764;;0;;0;;;
-497.02000E-03,+5.52776E-03,+3.30201014E+00;;-0.49702;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.98000E-03,+5.52776E-03,+3.30201014E+00;;-0.49698;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.94000E-03,-24.62299E-03,+3.30201014E+00;;-0.49694;-0.02462;3.30201;;-3.3266;;0;;0;;;
-496.90000E-03,-34.67324E-03,+3.30201014E+00;;-0.49690;-0.03467;3.30201;;-3.3367;;0;;0;;;
-496.86000E-03,-4.52249E-03,+3.30201014E+00;;-0.49686;-0.00452;3.30201;;-3.3065;;0;;0;;;
-496.82000E-03,+35.67852E-03,+3.27185939E+00;;-0.49682;0.03568;3.27186;;-3.2362;;0;;0;;;
-496.78000E-03,+15.57802E-03,+3.26180914E+00;;-0.49678;0.01558;3.26181;;-3.2462;;0;;0;;;
-496.74000E-03,+5.52776E-03,+3.29195989E+00;;-0.49674;0.00553;3.29196;;-3.2864;;0;;0;;;
-496.70000E-03,+5.52776E-03,+3.27185939E+00;;-0.49670;0.00553;3.27186;;-3.2663;;0;;0;;;
-496.66000E-03,+5.52776E-03,+3.29195989E+00;;-0.49666;0.00553;3.29196;;-3.2864;;0;;0;;;
-496.62000E-03,+35.67852E-03,+3.30201014E+00;;-0.49662;0.03568;3.30201;;-3.2663;;0;;0;;;
-496.58000E-03,+15.57802E-03,+3.30201014E+00;;-0.49658;0.01558;3.30201;;-3.2864;;0;;0;;;
-496.54000E-03,+5.52776E-03,+3.30201014E+00;;-0.49654;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.50000E-03,+35.67852E-03,+3.30201014E+00;;-0.49650;0.03568;3.30201;;-3.2663;;0;;0;;;
-496.46000E-03,+15.57802E-03,+3.30201014E+00;;-0.49646;0.01558;3.30201;;-3.2864;;0;;0;;;
-496.42000E-03,+5.52776E-03,+3.30201014E+00;;-0.49642;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.38000E-03,+5.52776E-03,+3.30201014E+00;;-0.49638;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.34000E-03,+35.67852E-03,+3.30201014E+00;;-0.49634;0.03568;3.30201;;-3.2663;;0;;0;;;
-496.30000E-03,+15.57802E-03,+3.30201014E+00;;-0.49630;0.01558;3.30201;;-3.2864;;0;;0;;;
-496.26000E-03,+35.67852E-03,+3.27185939E+00;;-0.49626;0.03568;3.27186;;-3.2362;;0;;0;;;
-496.22000E-03,+45.72877E-03,+3.26180914E+00;;-0.49622;0.04573;3.26181;;-3.2161;;0;;0;;;
-496.18000E-03,+15.57802E-03,+3.29195989E+00;;-0.49618;0.01558;3.29196;;-3.2764;;0;;0;;;
-496.14000E-03,+5.52776E-03,+3.30201014E+00;;-0.49614;0.00553;3.30201;;-3.2965;;0;;0;;;
-496.10000E-03,+5.52776E-03,+3.27185939E+00;;-0.49610;0.00553;3.27186;;-3.2663;;0;;0;;;
-496.06000E-03,+5.52776E-03,+3.26180914E+00;;-0.49606;0.00553;3.26181;;-3.2563;;0;;0;;;
-496.02000E-03,+5.52776E-03,+3.26180914E+00;;-0.49602;0.00553;3.26181;;-3.2563;;0;;0;;;
-495.98000E-03,+35.67852E-03,+3.26180914E+00;;-0.49598;0.03568;3.26181;;-3.2261;;0;;0;;;
-495.94000E-03,+15.57802E-03,+3.29195989E+00;;-0.49594;0.01558;3.29196;;-3.2764;;0;;0;;;
-495.90000E-03,+5.52776E-03,+3.30201014E+00;;-0.49590;0.00553;3.30201;;-3.2965;;0;;0;;;
-495.86000E-03,+5.52776E-03,+3.27185939E+00;;-0.49586;0.00553;3.27186;;-3.2663;;0;;0;;;
-495.82000E-03,+35.67852E-03,+3.26180914E+00;;-0.49582;0.03568;3.26181;;-3.2261;;0;;0;;;
-495.78000E-03,+45.72877E-03,+3.26180914E+00;;-0.49578;0.04573;3.26181;;-3.2161;;0;;0;;;
-495.74000E-03,+45.72877E-03,+3.29195989E+00;;-0.49574;0.04573;3.29196;;-3.2462;;0;;0;;;
-495.70000E-03,+45.72877E-03,+3.27185939E+00;;-0.49570;0.04573;3.27186;;-3.2261;;0;;0;;;
-495.66000E-03,+15.57802E-03,+3.26180914E+00;;-0.49566;0.01558;3.26181;;-3.2462;;0;;0;;;
-495.62000E-03,+5.52776E-03,+3.23165838E+00;;-0.49562;0.00553;3.23166;;-3.2261;;0;;0;;;
-495.58000E-03,+35.67852E-03,+3.25175889E+00;;-0.49558;0.03568;3.25176;;-3.2161;;0;;0;;;
-495.54000E-03,-14.57274E-03,+3.29195989E+00;;-0.49554;-0.01457;3.29196;;-3.3065;;0;;0;;;
-495.50000E-03,-4.52249E-03,+3.30201014E+00;;-0.49550;-0.00452;3.30201;;-3.3065;;0;;0;;;
-495.46000E-03,+5.52776E-03,+3.27185939E+00;;-0.49546;0.00553;3.27186;;-3.2663;;0;;0;;;
-495.42000E-03,+35.67852E-03,+3.26180914E+00;;-0.49542;0.03568;3.26181;;-3.2261;;0;;0;;;
-495.38000E-03,+15.57802E-03,+3.29195989E+00;;-0.49538;0.01558;3.29196;;-3.2764;;0;;0;;;
-495.34000E-03,+5.52776E-03,+3.30201014E+00;;-0.49534;0.00553;3.30201;;-3.2965;;0;;0;;;
-495.30000E-03,+35.67852E-03,+3.27185939E+00;;-0.49530;0.03568;3.27186;;-3.2362;;0;;0;;;
-495.26000E-03,+15.57802E-03,+3.26180914E+00;;-0.49526;0.01558;3.26181;;-3.2462;;0;;0;;;
-495.22000E-03,-24.62299E-03,+3.26180914E+00;;-0.49522;-0.02462;3.26181;;-3.2864;;0;;0;;;
-495.18000E-03,+25.62827E-03,+3.26180914E+00;;-0.49518;0.02563;3.26181;;-3.2362;;0;;0;;;
-495.14000E-03,+45.72877E-03,+3.26180914E+00;;-0.49514;0.04573;3.26181;;-3.2161;;0;;0;;;
-495.10000E-03,+15.57802E-03,+3.29195989E+00;;-0.49510;0.01558;3.29196;;-3.2764;;0;;0;;;
-495.06000E-03,+5.52776E-03,+3.27185939E+00;;-0.49506;0.00553;3.27186;;-3.2663;;0;;0;;;
-495.02000E-03,+35.67852E-03,+3.29195989E+00;;-0.49502;0.03568;3.29196;;-3.2563;;0;;0;;;
-494.98000E-03,+45.72877E-03,+3.30201014E+00;;-0.49498;0.04573;3.30201;;-3.2563;;0;;0;;;
-494.94000E-03,+15.57802E-03,+3.30201014E+00;;-0.49494;0.01558;3.30201;;-3.2864;;0;;0;;;
-494.90000E-03,+5.52776E-03,+3.30201014E+00;;-0.49490;0.00553;3.30201;;-3.2965;;0;;0;;;
-494.86000E-03,+35.67852E-03,+3.30201014E+00;;-0.49486;0.03568;3.30201;;-3.2663;;0;;0;;;
-494.82000E-03,+45.72877E-03,+3.30201014E+00;;-0.49482;0.04573;3.30201;;-3.2563;;0;;0;;;
-494.78000E-03,+45.72877E-03,+3.30201014E+00;;-0.49478;0.04573;3.30201;;-3.2563;;0;;0;;;
-494.74000E-03,+15.57802E-03,+3.27185939E+00;;-0.49474;0.01558;3.27186;;-3.2563;;0;;0;;;
-494.70000E-03,+5.52776E-03,+3.29195989E+00;;-0.49470;0.00553;3.29196;;-3.2864;;0;;0;;;
-494.66000E-03,+5.52776E-03,+3.27185939E+00;;-0.49466;0.00553;3.27186;;-3.2663;;0;;0;;;
-494.62000E-03,+5.52776E-03,+3.29195989E+00;;-0.49462;0.00553;3.29196;;-3.2864;;0;;0;;;
-494.58000E-03,+5.52776E-03,+3.30201014E+00;;-0.49458;0.00553;3.30201;;-3.2965;;0;;0;;;
-494.54000E-03,+35.67852E-03,+3.27185939E+00;;-0.49454;0.03568;3.27186;;-3.2362;;0;;0;;;
-494.50000E-03,+45.72877E-03,+3.26180914E+00;;-0.49450;0.04573;3.26181;;-3.2161;;0;;0;;;
-494.46000E-03,+15.57802E-03,+3.29195989E+00;;-0.49446;0.01558;3.29196;;-3.2764;;0;;0;;;
-494.42000E-03,+35.67852E-03,+3.27185939E+00;;-0.49442;0.03568;3.27186;;-3.2362;;0;;0;;;
-494.38000E-03,+15.57802E-03,+3.26180914E+00;;-0.49438;0.01558;3.26181;;-3.2462;;0;;0;;;
-494.34000E-03,+35.67852E-03,+3.26180914E+00;;-0.49434;0.03568;3.26181;;-3.2261;;0;;0;;;
-494.30000E-03,+15.57802E-03,+3.26180914E+00;;-0.49430;0.01558;3.26181;;-3.2462;;0;;0;;;
-494.26000E-03,+35.67852E-03,+3.26180914E+00;;-0.49426;0.03568;3.26181;;-3.2261;;0;;0;;;
-494.22000E-03,+15.57802E-03,+3.29195989E+00;;-0.49422;0.01558;3.29196;;-3.2764;;0;;0;;;
-494.18000E-03,+35.67852E-03,+3.27185939E+00;;-0.49418;0.03568;3.27186;;-3.2362;;0;;0;;;
-494.14000E-03,+15.57802E-03,+3.26180914E+00;;-0.49414;0.01558;3.26181;;-3.2462;;0;;0;;;
-494.10000E-03,+5.52776E-03,+3.29195989E+00;;-0.49410;0.00553;3.29196;;-3.2864;;0;;0;;;
-494.06000E-03,+5.52776E-03,+3.30201014E+00;;-0.49406;0.00553;3.30201;;-3.2965;;0;;0;;;
-494.02000E-03,+5.52776E-03,+3.27185939E+00;;-0.49402;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.98000E-03,+35.67852E-03,+3.29195989E+00;;-0.49398;0.03568;3.29196;;-3.2563;;0;;0;;;
-493.94000E-03,+15.57802E-03,+3.30201014E+00;;-0.49394;0.01558;3.30201;;-3.2864;;0;;0;;;
-493.90000E-03,+5.52776E-03,+3.30201014E+00;;-0.49390;0.00553;3.30201;;-3.2965;;0;;0;;;
-493.86000E-03,+5.52776E-03,+3.27185939E+00;;-0.49386;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.82000E-03,+5.52776E-03,+3.23165838E+00;;-0.49382;0.00553;3.23166;;-3.2261;;0;;0;;;
-493.78000E-03,+35.67852E-03,+3.25175889E+00;;-0.49378;0.03568;3.25176;;-3.2161;;0;;0;;;
-493.74000E-03,+15.57802E-03,+3.29195989E+00;;-0.49374;0.01558;3.29196;;-3.2764;;0;;0;;;
-493.70000E-03,+5.52776E-03,+3.27185939E+00;;-0.49370;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.66000E-03,-24.62299E-03,+3.29195989E+00;;-0.49366;-0.02462;3.29196;;-3.3166;;0;;0;;;
-493.62000E-03,-4.52249E-03,+3.30201014E+00;;-0.49362;-0.00452;3.30201;;-3.3065;;0;;0;;;
-493.58000E-03,+5.52776E-03,+3.30201014E+00;;-0.49358;0.00553;3.30201;;-3.2965;;0;;0;;;
-493.54000E-03,+35.67852E-03,+3.30201014E+00;;-0.49354;0.03568;3.30201;;-3.2663;;0;;0;;;
-493.50000E-03,+15.57802E-03,+3.24170863E+00;;-0.49350;0.01558;3.24171;;-3.2261;;0;;0;;;
-493.46000E-03,+5.52776E-03,+3.28190964E+00;;-0.49346;0.00553;3.28191;;-3.2764;;0;;0;;;
-493.42000E-03,+5.52776E-03,+3.27185939E+00;;-0.49342;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.38000E-03,+5.52776E-03,+3.29195989E+00;;-0.49338;0.00553;3.29196;;-3.2864;;0;;0;;;
-493.34000E-03,+5.52776E-03,+3.27185939E+00;;-0.49334;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.30000E-03,+5.52776E-03,+3.29195989E+00;;-0.49330;0.00553;3.29196;;-3.2864;;0;;0;;;
-493.26000E-03,+5.52776E-03,+3.27185939E+00;;-0.49326;0.00553;3.27186;;-3.2663;;0;;0;;;
-493.22000E-03,+5.52776E-03,+3.26180914E+00;;-0.49322;0.00553;3.26181;;-3.2563;;0;;0;;;
-493.18000E-03,+35.67852E-03,+3.29195989E+00;;-0.49318;0.03568;3.29196;;-3.2563;;0;;0;;;
-493.14000E-03,+15.57802E-03,+3.27185939E+00;;-0.49314;0.01558;3.27186;;-3.2563;;0;;0;;;
-493.10000E-03,+65.82927E-03,+3.29195989E+00;;-0.49310;0.06583;3.29196;;-3.2261;;0;;0;;;
-493.06000E-03,+25.62827E-03,+3.27185939E+00;;-0.49306;0.02563;3.27186;;-3.2462;;0;;0;;;
-493.02000E-03,+5.52776E-03,+3.26180914E+00;;-0.49302;0.00553;3.26181;;-3.2563;;0;;0;;;
-492.98000E-03,+5.52776E-03,+3.26180914E+00;;-0.49298;0.00553;3.26181;;-3.2563;;0;;0;;;
-492.94000E-03,+5.52776E-03,+3.26180914E+00;;-0.49294;0.00553;3.26181;;-3.2563;;0;;0;;;
-492.90000E-03,+5.52776E-03,+3.26180914E+00;;-0.49290;0.00553;3.26181;;-3.2563;;0;;0;;;
-492.86000E-03,+35.67852E-03,+3.26180914E+00;;-0.49286;0.03568;3.26181;;-3.2261;;0;;0;;;
-492.82000E-03,+15.57802E-03,+3.26180914E+00;;-0.49282;0.01558;3.26181;;-3.2462;;0;;0;;;
-492.78000E-03,+35.67852E-03,+3.26180914E+00;;-0.49278;0.03568;3.26181;;-3.2261;;0;;0;;;
-492.74000E-03,+15.57802E-03,+3.26180914E+00;;-0.49274;0.01558;3.26181;;-3.2462;;0;;0;;;
-492.70000E-03,+5.52776E-03,+3.29195989E+00;;-0.49270;0.00553;3.29196;;-3.2864;;0;;0;;;
-492.66000E-03,+35.67852E-03,+3.30201014E+00;;-0.49266;0.03568;3.30201;;-3.2663;;0;;0;;;
-492.62000E-03,+15.57802E-03,+3.24170863E+00;;-0.49262;0.01558;3.24171;;-3.2261;;0;;0;;;
-492.58000E-03,+35.67852E-03,+3.28190964E+00;;-0.49258;0.03568;3.28191;;-3.2462;;0;;0;;;
-492.54000E-03,+45.72877E-03,+3.27185939E+00;;-0.49254;0.04573;3.27186;;-3.2261;;0;;0;;;
-492.50000E-03,+15.57802E-03,+3.26180914E+00;;-0.49250;0.01558;3.26181;;-3.2462;;0;;0;;;
-492.46000E-03,+5.52776E-03,+3.26180914E+00;;-0.49246;0.00553;3.26181;;-3.2563;;0;;0;;;
-492.42000E-03,-24.62299E-03,+3.29195989E+00;;-0.49242;-0.02462;3.29196;;-3.3166;;0;;0;;;
-492.38000E-03,-4.52249E-03,+3.30201014E+00;;-0.49238;-0.00452;3.30201;;-3.3065;;0;;0;;;
-492.34000E-03,-24.62299E-03,+3.30201014E+00;;-0.49234;-0.02462;3.30201;;-3.3266;;0;;0;;;
-492.30000E-03,-4.52249E-03,+3.27185939E+00;;-0.49230;-0.00452;3.27186;;-3.2764;;0;;0;;;
-492.26000E-03,+5.52776E-03,+3.29195989E+00;;-0.49226;0.00553;3.29196;;-3.2864;;0;;0;;;
-492.22000E-03,+35.67852E-03,+3.24170863E+00;;-0.49222;0.03568;3.24171;;-3.2060;;0;;0;;;
-492.18000E-03,+45.72877E-03,+3.25175889E+00;;-0.49218;0.04573;3.25176;;-3.2060;;0;;0;;;
-492.14000E-03,+45.72877E-03,+3.23165838E+00;;-0.49214;0.04573;3.23166;;-3.1859;;0;;0;;;
-492.10000E-03,+45.72877E-03,+3.28190964E+00;;-0.49210;0.04573;3.28191;;-3.2362;;0;;0;;;
-492.06000E-03,+15.57802E-03,+3.30201014E+00;;-0.49206;0.01558;3.30201;;-3.2864;;0;;0;;;
-492.02000E-03,+35.67852E-03,+3.27185939E+00;;-0.49202;0.03568;3.27186;;-3.2362;;0;;0;;;
-491.98000E-03,+15.57802E-03,+3.29195989E+00;;-0.49198;0.01558;3.29196;;-3.2764;;0;;0;;;
-491.94000E-03,-24.62299E-03,+3.27185939E+00;;-0.49194;-0.02462;3.27186;;-3.2965;;0;;0;;;
-491.90000E-03,+25.62827E-03,+3.29195989E+00;;-0.49190;0.02563;3.29196;;-3.2663;;0;;0;;;
-491.86000E-03,+15.57802E-03,+3.30201014E+00;;-0.49186;0.01558;3.30201;;-3.2864;;0;;0;;;
-491.82000E-03,-24.62299E-03,+3.30201014E+00;;-0.49182;-0.02462;3.30201;;-3.3266;;0;;0;;;
-491.78000E-03,+25.62827E-03,+3.27185939E+00;;-0.49178;0.02563;3.27186;;-3.2462;;0;;0;;;
-491.74000E-03,+45.72877E-03,+3.23165838E+00;;-0.49174;0.04573;3.23166;;-3.1859;;0;;0;;;
-491.70000E-03,-14.57274E-03,+3.25175889E+00;;-0.49170;-0.01457;3.25176;;-3.2663;;0;;0;;;
-491.66000E-03,-4.52249E-03,+3.32211064E+00;;-0.49166;-0.00452;3.32211;;-3.3266;;0;;0;;;
-491.62000E-03,+35.67852E-03,+3.31206039E+00;;-0.49162;0.03568;3.31206;;-3.2764;;0;;0;;;
-491.58000E-03,+15.57802E-03,+3.30201014E+00;;-0.49158;0.01558;3.30201;;-3.2864;;0;;0;;;
-491.54000E-03,+5.52776E-03,+3.30201014E+00;;-0.49154;0.00553;3.30201;;-3.2965;;0;;0;;;
-491.50000E-03,+5.52776E-03,+3.24170863E+00;;-0.49150;0.00553;3.24171;;-3.2362;;0;;0;;;
-491.46000E-03,+35.67852E-03,+3.25175889E+00;;-0.49146;0.03568;3.25176;;-3.2161;;0;;0;;;
-491.42000E-03,+15.57802E-03,+3.29195989E+00;;-0.49142;0.01558;3.29196;;-3.2764;;0;;0;;;
-491.38000E-03,+35.67852E-03,+3.30201014E+00;;-0.49138;0.03568;3.30201;;-3.2663;;0;;0;;;
-491.34000E-03,+15.57802E-03,+3.24170863E+00;;-0.49134;0.01558;3.24171;;-3.2261;;0;;0;;;
-491.30000E-03,+5.52776E-03,+3.25175889E+00;;-0.49130;0.00553;3.25176;;-3.2462;;0;;0;;;
-491.26000E-03,+5.52776E-03,+3.29195989E+00;;-0.49126;0.00553;3.29196;;-3.2864;;0;;0;;;
-491.22000E-03,+5.52776E-03,+3.27185939E+00;;-0.49122;0.00553;3.27186;;-3.2663;;0;;0;;;
-491.18000E-03,+35.67852E-03,+3.26180914E+00;;-0.49118;0.03568;3.26181;;-3.2261;;0;;0;;;
-491.14000E-03,+15.57802E-03,+3.26180914E+00;;-0.49114;0.01558;3.26181;;-3.2462;;0;;0;;;
-491.10000E-03,+5.52776E-03,+3.29195989E+00;;-0.49110;0.00553;3.29196;;-3.2864;;0;;0;;;
-491.06000E-03,+5.52776E-03,+3.27185939E+00;;-0.49106;0.00553;3.27186;;-3.2663;;0;;0;;;
-491.02000E-03,+5.52776E-03,+3.29195989E+00;;-0.49102;0.00553;3.29196;;-3.2864;;0;;0;;;
-490.98000E-03,+5.52776E-03,+3.30201014E+00;;-0.49098;0.00553;3.30201;;-3.2965;;0;;0;;;
-490.94000E-03,+35.67852E-03,+3.27185939E+00;;-0.49094;0.03568;3.27186;;-3.2362;;0;;0;;;
-490.90000E-03,+45.72877E-03,+3.26180914E+00;;-0.49090;0.04573;3.26181;;-3.2161;;0;;0;;;
-490.86000E-03,+45.72877E-03,+3.29195989E+00;;-0.49086;0.04573;3.29196;;-3.2462;;0;;0;;;
-490.82000E-03,+15.57802E-03,+3.27185939E+00;;-0.49082;0.01558;3.27186;;-3.2563;;0;;0;;;
-490.78000E-03,+5.52776E-03,+3.29195989E+00;;-0.49078;0.00553;3.29196;;-3.2864;;0;;0;;;
-490.74000E-03,+35.67852E-03,+3.30201014E+00;;-0.49074;0.03568;3.30201;;-3.2663;;0;;0;;;
-490.70000E-03,+15.57802E-03,+3.27185939E+00;;-0.49070;0.01558;3.27186;;-3.2563;;0;;0;;;
-490.66000E-03,+5.52776E-03,+3.26180914E+00;;-0.49066;0.00553;3.26181;;-3.2563;;0;;0;;;
-490.62000E-03,+5.52776E-03,+3.29195989E+00;;-0.49062;0.00553;3.29196;;-3.2864;;0;;0;;;
-490.58000E-03,+35.67852E-03,+3.27185939E+00;;-0.49058;0.03568;3.27186;;-3.2362;;0;;0;;;
-490.54000E-03,+45.72877E-03,+3.26180914E+00;;-0.49054;0.04573;3.26181;;-3.2161;;0;;0;;;
-490.50000E-03,+15.57802E-03,+3.29195989E+00;;-0.49050;0.01558;3.29196;;-3.2764;;0;;0;;;
-490.46000E-03,+5.52776E-03,+3.27185939E+00;;-0.49046;0.00553;3.27186;;-3.2663;;0;;0;;;
-490.42000E-03,+35.67852E-03,+3.26180914E+00;;-0.49042;0.03568;3.26181;;-3.2261;;0;;0;;;
-490.38000E-03,-14.57274E-03,+3.29195989E+00;;-0.49038;-0.01457;3.29196;;-3.3065;;0;;0;;;
-490.34000E-03,-4.52249E-03,+3.30201014E+00;;-0.49034;-0.00452;3.30201;;-3.3065;;0;;0;;;
-490.30000E-03,+35.67852E-03,+3.30201014E+00;;-0.49030;0.03568;3.30201;;-3.2663;;0;;0;;;
-490.26000E-03,+15.57802E-03,+3.30201014E+00;;-0.49026;0.01558;3.30201;;-3.2864;;0;;0;;;
-490.22000E-03,+5.52776E-03,+3.30201014E+00;;-0.49022;0.00553;3.30201;;-3.2965;;0;;0;;;
-490.18000E-03,+5.52776E-03,+3.30201014E+00;;-0.49018;0.00553;3.30201;;-3.2965;;0;;0;;;
-490.14000E-03,+35.67852E-03,+3.27185939E+00;;-0.49014;0.03568;3.27186;;-3.2362;;0;;0;;;
-490.10000E-03,+15.57802E-03,+3.29195989E+00;;-0.49010;0.01558;3.29196;;-3.2764;;0;;0;;;
-490.06000E-03,+5.52776E-03,+3.30201014E+00;;-0.49006;0.00553;3.30201;;-3.2965;;0;;0;;;
-490.02000E-03,+35.67852E-03,+3.27185939E+00;;-0.49002;0.03568;3.27186;;-3.2362;;0;;0;;;
-489.98000E-03,+15.57802E-03,+3.29195989E+00;;-0.48998;0.01558;3.29196;;-3.2764;;0;;0;;;
-489.94000E-03,+5.52776E-03,+3.27185939E+00;;-0.48994;0.00553;3.27186;;-3.2663;;0;;0;;;
-489.90000E-03,+5.52776E-03,+3.26180914E+00;;-0.48990;0.00553;3.26181;;-3.2563;;0;;0;;;
-489.86000E-03,-24.62299E-03,+3.29195989E+00;;-0.48986;-0.02462;3.29196;;-3.3166;;0;;0;;;
-489.82000E-03,+25.62827E-03,+3.27185939E+00;;-0.48982;0.02563;3.27186;;-3.2462;;0;;0;;;
-489.78000E-03,+45.72877E-03,+3.29195989E+00;;-0.48978;0.04573;3.29196;;-3.2462;;0;;0;;;
-489.74000E-03,+45.72877E-03,+3.27185939E+00;;-0.48974;0.04573;3.27186;;-3.2261;;0;;0;;;
-489.70000E-03,+15.57802E-03,+3.29195989E+00;;-0.48970;0.01558;3.29196;;-3.2764;;0;;0;;;
-489.66000E-03,+5.52776E-03,+3.30201014E+00;;-0.48966;0.00553;3.30201;;-3.2965;;0;;0;;;
-489.62000E-03,+35.67852E-03,+3.30201014E+00;;-0.48962;0.03568;3.30201;;-3.2663;;0;;0;;;
-489.58000E-03,+15.57802E-03,+3.30201014E+00;;-0.48958;0.01558;3.30201;;-3.2864;;0;;0;;;
-489.54000E-03,+5.52776E-03,+3.30201014E+00;;-0.48954;0.00553;3.30201;;-3.2965;;0;;0;;;
-489.50000E-03,+5.52776E-03,+3.30201014E+00;;-0.48950;0.00553;3.30201;;-3.2965;;0;;0;;;
-489.46000E-03,+35.67852E-03,+3.27185939E+00;;-0.48946;0.03568;3.27186;;-3.2362;;0;;0;;;
-489.42000E-03,+15.57802E-03,+3.26180914E+00;;-0.48942;0.01558;3.26181;;-3.2462;;0;;0;;;
-489.38000E-03,+5.52776E-03,+3.23165838E+00;;-0.48938;0.00553;3.23166;;-3.2261;;0;;0;;;
-489.34000E-03,+35.67852E-03,+3.28190964E+00;;-0.48934;0.03568;3.28191;;-3.2462;;0;;0;;;
-489.30000E-03,+45.72877E-03,+3.30201014E+00;;-0.48930;0.04573;3.30201;;-3.2563;;0;;0;;;
-489.26000E-03,+45.72877E-03,+3.27185939E+00;;-0.48926;0.04573;3.27186;;-3.2261;;0;;0;;;
-489.22000E-03,+15.57802E-03,+3.29195989E+00;;-0.48922;0.01558;3.29196;;-3.2764;;0;;0;;;
-489.18000E-03,+5.52776E-03,+3.27185939E+00;;-0.48918;0.00553;3.27186;;-3.2663;;0;;0;;;
-489.14000E-03,+35.67852E-03,+3.26180914E+00;;-0.48914;0.03568;3.26181;;-3.2261;;0;;0;;;
-489.10000E-03,+45.72877E-03,+3.26180914E+00;;-0.48910;0.04573;3.26181;;-3.2161;;0;;0;;;
-489.06000E-03,+45.72877E-03,+3.26180914E+00;;-0.48906;0.04573;3.26181;;-3.2161;;0;;0;;;
-489.02000E-03,+15.57802E-03,+3.29195989E+00;;-0.48902;0.01558;3.29196;;-3.2764;;0;;0;;;
-488.98000E-03,+5.52776E-03,+3.27185939E+00;;-0.48898;0.00553;3.27186;;-3.2663;;0;;0;;;
-488.94000E-03,+5.52776E-03,+3.29195989E+00;;-0.48894;0.00553;3.29196;;-3.2864;;0;;0;;;
-488.90000E-03,+5.52776E-03,+3.30201014E+00;;-0.48890;0.00553;3.30201;;-3.2965;;0;;0;;;
-488.86000E-03,+5.52776E-03,+3.30201014E+00;;-0.48886;0.00553;3.30201;;-3.2965;;0;;0;;;
-488.82000E-03,+35.67852E-03,+3.27185939E+00;;-0.48882;0.03568;3.27186;;-3.2362;;0;;0;;;
-488.78000E-03,+15.57802E-03,+3.29195989E+00;;-0.48878;0.01558;3.29196;;-3.2764;;0;;0;;;
-488.74000E-03,+5.52776E-03,+3.30201014E+00;;-0.48874;0.00553;3.30201;;-3.2965;;0;;0;;;
-488.70000E-03,+5.52776E-03,+3.27185939E+00;;-0.48870;0.00553;3.27186;;-3.2663;;0;;0;;;
-488.66000E-03,+65.82927E-03,+3.29195989E+00;;-0.48866;0.06583;3.29196;;-3.2261;;0;;0;;;
-488.62000E-03,+25.62827E-03,+3.30201014E+00;;-0.48862;0.02563;3.30201;;-3.2764;;0;;0;;;
-488.58000E-03,+35.67852E-03,+3.24170863E+00;;-0.48858;0.03568;3.24171;;-3.2060;;0;;0;;;
-488.54000E-03,-14.57274E-03,+3.25175889E+00;;-0.48854;-0.01457;3.25176;;-3.2663;;0;;0;;;
-488.50000E-03,+25.62827E-03,+3.26180914E+00;;-0.48850;0.02563;3.26181;;-3.2362;;0;;0;;;
-488.46000E-03,+15.57802E-03,+3.26180914E+00;;-0.48846;0.01558;3.26181;;-3.2462;;0;;0;;;
-488.42000E-03,+5.52776E-03,+3.29195989E+00;;-0.48842;0.00553;3.29196;;-3.2864;;0;;0;;;
-488.38000E-03,+5.52776E-03,+3.30201014E+00;;-0.48838;0.00553;3.30201;;-3.2965;;0;;0;;;
-488.34000E-03,+5.52776E-03,+3.27185939E+00;;-0.48834;0.00553;3.27186;;-3.2663;;0;;0;;;
-488.30000E-03,+35.67852E-03,+3.26180914E+00;;-0.48830;0.03568;3.26181;;-3.2261;;0;;0;;;
