x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;;;;;;
second,Volt,Volt;;second;Volt;Volt;;;;Active;;Packet Start;Packet End;;Active ID;;Packet ID;Packet Length;Packet Length [ms]
+2.8861000E+00,+502.6E-06,+10.5529E-03;;2.88610;0.00050;0.01055;;-0.01005;;0;;0;0;;0;;;;
+2.8862000E+00,+5.5278E-03,+40.7036E-03;;2.88620;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
+2.8863000E+00,+5.5278E-03,+45.7288E-03;;2.88630;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
+2.8864000E+00,+5.5278E-03,+45.7288E-03;;2.88640;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
+2.8865000E+00,+5.5278E-03,+10.5529E-03;;2.88650;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
+2.8866000E+00,+40.7036E-03,+5.5278E-03;;2.88660;0.04070;0.00553;;0.03518;;1;;1;0;;7090;;;;
+2.8867000E+00,+10.5529E-03,+40.7036E-03;;2.88670;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
+2.8868000E+00,-29.6481E-03,+45.7288E-03;;2.88680;-0.02965;0.04573;;-0.07538;;0;;0;0;;0;;;;
+2.8869000E+00,+502.6E-06,+45.7288E-03;;2.88690;0.00050;0.04573;;-0.04523;;0;;0;0;;0;;;;
+2.8870000E+00,+40.7036E-03,+45.7288E-03;;2.88700;0.04070;0.04573;;-0.00503;;0;;0;0;;0;;;;
+2.8871000E+00,+10.5529E-03,-24.6230E-03;;2.88710;0.01055;-0.02462;;0.03518;;1;;1;0;;7091;;;;
+2.8872000E+00,+5.5278E-03,+502.6E-06;;2.88720;0.00553;0.00050;;0.00503;;1;;0;0;;7091;;;;
+2.8873000E+00,+40.7036E-03,+5.5278E-03;;2.88730;0.04070;0.00553;;0.03518;;1;;0;0;;7091;;;;
+2.8874000E+00,+45.7288E-03,+5.5278E-03;;2.88740;0.04573;0.00553;;0.04020;;1;;0;0;;7091;;;;
+2.8875000E+00,+10.5529E-03,+5.5278E-03;;2.88750;0.01055;0.00553;;0.00503;;1;;0;0;;7091;;;;
+2.8876000E+00,+40.7036E-03,+5.5278E-03;;2.88760;0.04070;0.00553;;0.03518;;1;;0;0;;7091;;;;
+2.8877000E+00,+10.5529E-03,+5.5278E-03;;2.88770;0.01055;0.00553;;0.00503;;1;;0;0;;7091;;;;
+2.8878000E+00,+5.5278E-03,+5.5278E-03;;2.88780;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
+2.8879000E+00,-29.6481E-03,+40.7036E-03;;2.88790;-0.02965;0.04070;;-0.07035;;0;;0;0;;0;;;;
+2.8880000E+00,+502.6E-06,+45.7288E-03;;2.88800;0.00050;0.04573;;-0.04523;;0;;0;0;;0;;;;
+2.8881000E+00,+40.7036E-03,+10.5529E-03;;2.88810;0.04070;0.01055;;0.03015;;1;;1;0;;7092;;;;
+2.8882000E+00,+45.7288E-03,+40.7036E-03;;2.88820;0.04573;0.04070;;0.00503;;1;;0;0;;7092;;;;
+2.8883000E+00,+10.5529E-03,+10.5529E-03;;2.88830;0.01055;0.01055;;0.00000;;0;;0;1;;0;;;;
+2.8884000E+00,+5.5278E-03,+40.7036E-03;;2.88840;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
+2.8885000E+00,+40.7036E-03,+10.5529E-03;;2.88850;0.04070;0.01055;;0.03015;;1;;1;0;;7093;;;;
+2.8886000E+00,+10.5529E-03,+5.5278E-03;;2.88860;0.01055;0.00553;;0.00503;;1;;0;0;;7093;;;;
+2.8887000E+00,+5.5278E-03,+5.5278E-03;;2.88870;0.00553;0.00553;;0.00000;;0;;0;1;;0;;;;
+2.8888000E+00,+5.5278E-03,+40.7036E-03;;2.88880;0.00553;0.04070;;-0.03518;;0;;0;0;;0;;;;
+2.8889000E+00,+5.5278E-03,+10.5529E-03;;2.88890;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
+2.8890000E+00,+40.7036E-03,-29.6481E-03;;2.88900;0.04070;-0.02965;;0.07035;;1;;1;0;;7094;;;;
+2.8891000E+00,+10.5529E-03,+35.6785E-03;;2.88910;0.01055;0.03568;;-0.02513;;0;;0;1;;0;;;;
+2.8892000E+00,+40.7036E-03,+10.5529E-03;;2.88920;0.04070;0.01055;;0.03015;;1;;1;0;;7095;;;;
+2.8893000E+00,+45.7288E-03,+5.5278E-03;;2.88930;0.04573;0.00553;;0.04020;;1;;0;0;;7095;;;;
+2.8894000E+00,+45.7288E-03,+5.5278E-03;;2.88940;0.04573;0.00553;;0.04020;;1;;0;0;;7095;;;;
+2.8895000E+00,+10.5529E-03,+40.7036E-03;;2.88950;0.01055;0.04070;;-0.03015;;0;;0;1;;0;;;;
+2.8896000E+00,+5.5278E-03,+10.5529E-03;;2.88960;0.00553;0.01055;;-0.00503;;0;;0;0;;0;;;;
+2.8897000E+00,+5.5278E-03,+5.5278E-03;;2.88970;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
+2.8898000E+00,+5.5278E-03,+5.5278E-03;;2.88980;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
+2.8899000E+00,-29.6481E-03,+40.7036E-03;;2.88990;-0.02965;0.04070;;-0.07035;;0;;0;0;;0;;;;
+2.8900000E+00,+35.6785E-03,+10.5529E-03;;2.89000;0.03568;0.01055;;0.02513;;1;;1;0;;7096;;;;
+2.8901000E+00,+2.8949750E+00,+40.7036E-03;;2.89010;2.89498;0.04070;;2.85427;;1;;0;0;;7096;;;;
+2.8902000E+00,+3.3020101E+00,+10.5529E-03;;2.89020;3.30201;0.01055;;3.29146;;1;;0;0;;7096;;;;
+2.8903000E+00,+3.3020101E+00,+5.5278E-03;;2.89030;3.30201;0.00553;;3.29648;;1;;0;0;;7096;;;;
+2.8904000E+00,+3.2668343E+00,+40.7036E-03;;2.89040;3.26683;0.04070;;3.22613;;1;;0;0;;7096;;;;
+2.8905000E+00,+3.2969850E+00,+10.5529E-03;;2.89050;3.29699;0.01055;;3.28643;;1;;0;0;;7096;;;;
+2.8906000E+00,+3.3020101E+00,-29.6481E-03;;2.89060;3.30201;-0.02965;;3.33166;;1;;0;0;;7096;;;;
+2.8907000E+00,+3.2668343E+00,+502.6E-06;;2.89070;3.26683;0.00050;;3.26633;;1;;0;0;;7096;;;;
+2.8908000E+00,+3.3321609E+00,+5.5278E-03;;2.89080;3.33216;0.00553;;3.32663;;1;;0;0;;7096;;;;
+2.8909000E+00,+3.2718594E+00,+5.5278E-03;;2.89090;3.27186;0.00553;;3.26633;;1;;0;0;;7096;;;;
+2.8910000E+00,+3.2618091E+00,+5.5278E-03;;2.89100;3.26181;0.00553;;3.25628;;1;;0;0;;7096;;;;
+2.8911000E+00,+3.2618091E+00,+5.5278E-03;;2.89110;3.26181;0.00553;;3.25628;;1;;0;0;;7096;;;;
+2.8912000E+00,+3.2618091E+00,+2.9251258E+00;;2.89120;3.26181;2.92513;;0.33668;;1;;0;0;;7096;;;;
+2.8913000E+00,+3.2618091E+00,+3.3070353E+00;;2.89130;3.26181;3.30704;;-0.04523;;0;;0;1;;0;;;;
+2.8914000E+00,+3.2969850E+00,+3.3020101E+00;;2.89140;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8915000E+00,+3.3020101E+00,+3.3020101E+00;;2.89150;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8916000E+00,+3.3020101E+00,+3.3020101E+00;;2.89160;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8917000E+00,+3.3020101E+00,+3.2668343E+00;;2.89170;3.30201;3.26683;;0.03518;;1;;1;0;;7097;;;;
+2.8918000E+00,+3.2668343E+00,+3.2969850E+00;;2.89180;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8919000E+00,+3.2969850E+00,+3.3020101E+00;;2.89190;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8920000E+00,+3.3020101E+00,+3.3020101E+00;;2.89200;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8921000E+00,+3.3020101E+00,+3.3020101E+00;;2.89210;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8922000E+00,+3.3020101E+00,+3.3020101E+00;;2.89220;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8923000E+00,+3.3020101E+00,+3.2668343E+00;;2.89230;3.30201;3.26683;;0.03518;;1;;1;0;;7098;;;;
+2.8924000E+00,+3.3020101E+00,+3.2969850E+00;;2.89240;3.30201;3.29699;;0.00503;;1;;0;0;;7098;;;;
+2.8925000E+00,+3.3020101E+00,+3.3020101E+00;;2.89250;3.30201;3.30201;;0.00000;;0;;0;1;;0;;;;
+2.8926000E+00,+3.3020101E+00,+3.2668343E+00;;2.89260;3.30201;3.26683;;0.03518;;1;;1;0;;7099;;;;
+2.8927000E+00,+3.2668343E+00,+3.2969850E+00;;2.89270;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8928000E+00,+3.2969850E+00,+3.2668343E+00;;2.89280;3.29699;3.26683;;0.03015;;1;;1;0;;7100;;;;
+2.8929000E+00,+3.3020101E+00,+3.2969850E+00;;2.89290;3.30201;3.29699;;0.00503;;1;;0;0;;7100;;;;
+2.8930000E+00,+3.3020101E+00,+3.2668343E+00;;2.89300;3.30201;3.26683;;0.03518;;1;;0;0;;7100;;;;
+2.8931000E+00,+3.3020101E+00,+3.2618091E+00;;2.89310;3.30201;3.26181;;0.04020;;1;;0;0;;7100;;;;
+2.8932000E+00,+3.3020101E+00,+3.2618091E+00;;2.89320;3.30201;3.26181;;0.04020;;1;;0;0;;7100;;;;
+2.8933000E+00,+3.2668343E+00,+3.2618091E+00;;2.89330;3.26683;3.26181;;0.00503;;1;;0;0;;7100;;;;
+2.8934000E+00,+3.2969850E+00,+3.2969850E+00;;2.89340;3.29699;3.29699;;0.00000;;0;;0;1;;0;;;;
+2.8935000E+00,+3.3020101E+00,+3.3020101E+00;;2.89350;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8936000E+00,+3.3020101E+00,+3.3020101E+00;;2.89360;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8937000E+00,+3.3020101E+00,+3.2668343E+00;;2.89370;3.30201;3.26683;;0.03518;;1;;1;0;;7101;;;;
+2.8938000E+00,+3.3020101E+00,+3.2618091E+00;;2.89380;3.30201;3.26181;;0.04020;;1;;0;0;;7101;;;;
+2.8939000E+00,+3.3020101E+00,+3.2969850E+00;;2.89390;3.30201;3.29699;;0.00503;;1;;0;0;;7101;;;;
+2.8940000E+00,+3.2668343E+00,+3.3020101E+00;;2.89400;3.26683;3.30201;;-0.03518;;0;;0;1;;0;;;;
+2.8941000E+00,+3.2969850E+00,+3.2668343E+00;;2.89410;3.29699;3.26683;;0.03015;;1;;1;0;;7102;;;;
+2.8942000E+00,+3.3020101E+00,+3.2969850E+00;;2.89420;3.30201;3.29699;;0.00503;;1;;0;0;;7102;;;;
+2.8943000E+00,+3.2668343E+00,+3.2668343E+00;;2.89430;3.26683;3.26683;;0.00000;;0;;0;1;;0;;;;
+2.8944000E+00,+3.2618091E+00,+3.2969850E+00;;2.89440;3.26181;3.29699;;-0.03518;;0;;0;0;;0;;;;
+2.8945000E+00,+3.2969850E+00,+3.2668343E+00;;2.89450;3.29699;3.26683;;0.03015;;1;;1;0;;7103;;;;
+2.8946000E+00,+3.2668343E+00,+3.2969850E+00;;2.89460;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8947000E+00,+3.2618091E+00,+3.3020101E+00;;2.89470;3.26181;3.30201;;-0.04020;;0;;0;0;;0;;;;
+2.8948000E+00,+3.2969850E+00,+3.3020101E+00;;2.89480;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8949000E+00,+3.2668343E+00,+3.2316584E+00;;2.89490;3.26683;3.23166;;0.03518;;1;;1;0;;7104;;;;
+2.8950000E+00,+3.2618091E+00,+3.2919599E+00;;2.89500;3.26181;3.29196;;-0.03015;;0;;0;1;;0;;;;
+2.8951000E+00,+3.2969850E+00,+3.3020101E+00;;2.89510;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8952000E+00,+3.2668343E+00,+3.3020101E+00;;2.89520;3.26683;3.30201;;-0.03518;;0;;0;0;;0;;;;
+2.8953000E+00,+3.2969850E+00,+3.3020101E+00;;2.89530;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8954000E+00,+3.2668343E+00,+3.2668343E+00;;2.89540;3.26683;3.26683;;0.00000;;0;;0;0;;0;;;;
+2.8955000E+00,+3.2969850E+00,+3.2618091E+00;;2.89550;3.29699;3.26181;;0.03518;;1;;1;0;;7105;;;;
+2.8956000E+00,+3.2668343E+00,+3.3321609E+00;;2.89560;3.26683;3.33216;;-0.06533;;0;;0;1;;0;;;;
+2.8957000E+00,+3.2618091E+00,+3.2718594E+00;;2.89570;3.26181;3.27186;;-0.01005;;0;;0;0;;0;;;;
+2.8958000E+00,+3.2969850E+00,+3.2969850E+00;;2.89580;3.29699;3.29699;;0.00000;;0;;0;0;;0;;;;
+2.8959000E+00,+3.3020101E+00,+3.3020101E+00;;2.89590;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8960000E+00,+3.3020101E+00,+3.2668343E+00;;2.89600;3.30201;3.26683;;0.03518;;1;;1;0;;7106;;;;
+2.8961000E+00,+3.3020101E+00,+3.2969850E+00;;2.89610;3.30201;3.29699;;0.00503;;1;;0;0;;7106;;;;
+2.8962000E+00,+3.3020101E+00,+3.3020101E+00;;2.89620;3.30201;3.30201;;0.00000;;0;;0;1;;0;;;;
+2.8963000E+00,+3.3020101E+00,+3.3020101E+00;;2.89630;3.30201;3.30201;;0.00000;;0;;0;0;;0;;;;
+2.8964000E+00,+3.2668343E+00,+3.2668343E+00;;2.89640;3.26683;3.26683;;0.00000;;0;;0;0;;0;;;;
+2.8965000E+00,+3.2969850E+00,+3.2969850E+00;;2.89650;3.29699;3.29699;;0.00000;;0;;0;0;;0;;;;
+2.8966000E+00,+3.3020101E+00,+3.2668343E+00;;2.89660;3.30201;3.26683;;0.03518;;1;;1;0;;7107;;;;
+2.8967000E+00,+3.3020101E+00,+3.2969850E+00;;2.89670;3.30201;3.29699;;0.00503;;1;;0;0;;7107;;;;
+2.8968000E+00,+3.3371860E+00,+3.3020101E+00;;2.89680;3.33719;3.30201;;0.03518;;1;;0;0;;7107;;;;
+2.8969000E+00,+3.3070353E+00,+3.2668343E+00;;2.89690;3.30704;3.26683;;0.04020;;1;;0;0;;7107;;;;
+2.8970000E+00,+3.3020101E+00,+3.2618091E+00;;2.89700;3.30201;3.26181;;0.04020;;1;;0;0;;7107;;;;
+2.8971000E+00,+3.2668343E+00,+3.2969850E+00;;2.89710;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8972000E+00,+3.2969850E+00,+3.2668343E+00;;2.89720;3.29699;3.26683;;0.03015;;1;;1;0;;7108;;;;
+2.8973000E+00,+3.2668343E+00,+3.2266333E+00;;2.89730;3.26683;3.22663;;0.04020;;1;;0;0;;7108;;;;
+2.8974000E+00,+3.2969850E+00,+3.2567840E+00;;2.89740;3.29699;3.25678;;0.04020;;1;;0;0;;7108;;;;
+2.8975000E+00,+3.3020101E+00,+3.2618091E+00;;2.89750;3.30201;3.26181;;0.04020;;1;;0;0;;7108;;;;
+2.8976000E+00,+3.3020101E+00,+3.2618091E+00;;2.89760;3.30201;3.26181;;0.04020;;1;;0;0;;7108;;;;
+2.8977000E+00,+3.3020101E+00,+3.2969850E+00;;2.89770;3.30201;3.29699;;0.00503;;1;;0;0;;7108;;;;
+2.8978000E+00,+3.3371860E+00,+3.2668343E+00;;2.89780;3.33719;3.26683;;0.07035;;1;;0;0;;7108;;;;
+2.8979000E+00,+3.2718594E+00,+3.2969850E+00;;2.89790;3.27186;3.29699;;-0.02513;;0;;0;1;;0;;;;
+2.8980000E+00,+3.2618091E+00,+3.3020101E+00;;2.89800;3.26181;3.30201;;-0.04020;;0;;0;0;;0;;;;
+2.8981000E+00,+3.2969850E+00,+3.3020101E+00;;2.89810;3.29699;3.30201;;-0.00503;;0;;0;0;;0;;;;
+2.8982000E+00,+3.2668343E+00,+3.3020101E+00;;2.89820;3.26683;3.30201;;-0.03518;;0;;0;0;;0;;;;
+2.8983000E+00,+3.2618091E+00,+3.2668343E+00;;2.89830;3.26181;3.26683;;-0.00503;;0;;0;0;;0;;;;
+2.8984000E+00,+3.2969850E+00,+3.2618091E+00;;2.89840;3.29699;3.26181;;0.03518;;1;;1;0;;7109;;;;
+2.8985000E+00,+3.3020101E+00,+3.2618091E+00;;2.89850;3.30201;3.26181;;0.04020;;1;;0;0;;7109;;;;
+2.8986000E+00,+3.2668343E+00,+3.2969850E+00;;2.89860;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8987000E+00,+3.2618091E+00,+3.3020101E+00;;2.89870;3.26181;3.30201;;-0.04020;;0;;0;0;;0;;;;
+2.8988000E+00,+3.2969850E+00,+3.2668343E+00;;2.89880;3.29699;3.26683;;0.03015;;1;;1;0;;7110;;;;
+2.8989000E+00,+3.2668343E+00,+3.2969850E+00;;2.89890;3.26683;3.29699;;-0.03015;;0;;0;1;;0;;;;
+2.8990000E+00,+3.2618091E+00,+3.3020101E+00;;2.89900;3.26181;3.30201;;-0.04020;;0;;0;0;;0;;;;
+2.8991000E+00,+3.2969850E+00,+3.2668343E+00;;2.89910;3.29699;3.26683;;0.03015;;1;;1;0;;7111;;;;
+2.8992000E+00,+3.3020101E+00,+3.2969850E+00;;2.89920;3.30201;3.29699;;0.00503;;1;;0;0;;7111;;;;
+2.8993000E+00,+3.3371860E+00,+3.2668343E+00;;2.89930;3.33719;3.26683;;0.07035;;1;;0;0;;7111;;;;
+2.8994000E+00,+3.3070353E+00,+3.2618091E+00;;2.89940;3.30704;3.26181;;0.04523;;1;;0;0;;7111;;;;
+2.8995000E+00,+3.3020101E+00,+3.2618091E+00;;2.89950;3.30201;3.26181;;0.04020;;1;;0;0;;7111;;;;
+2.8996000E+00,+3.3020101E+00,+3.2969850E+00;;2.89960;3.30201;3.29699;;0.00503;;1;;0;0;;7111;;;;
+2.8997000E+00,+3.3020101E+00,+3.2668343E+00;;2.89970;3.30201;3.26683;;0.03518;;1;;0;0;;7111;;;;
+2.8998000E+00,+3.2668343E+00,+3.2618091E+00;;2.89980;3.26683;3.26181;;0.00503;;1;;0;0;;7111;;;;
+2.8999000E+00,+377.3870E-03,+3.2969850E+00;;2.89990;0.37739;3.29699;;-2.91960;;0;;0;1;;0;;;;
+2.9000000E+00,+502.6E-06,+3.2668343E+00;;2.90000;0.00050;3.26683;;-3.26633;;0;;0;0;;0;;;;
+2.9001000E+00,+40.7036E-03,+3.2969850E+00;;2.90010;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
+2.9002000E+00,+10.5529E-03,+3.2668343E+00;;2.90020;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
+2.9003000E+00,+40.7036E-03,+3.2969850E+00;;2.90030;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
+2.9004000E+00,+10.5529E-03,+3.3020101E+00;;2.90040;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
+2.9005000E+00,+5.5278E-03,+3.3020101E+00;;2.90050;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
+2.9006000E+00,+40.7036E-03,+3.2668343E+00;;2.90060;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
+2.9007000E+00,+45.7288E-03,+3.2618091E+00;;2.90070;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
+2.9008000E+00,+45.7288E-03,+3.2618091E+00;;2.90080;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
+2.9009000E+00,+10.5529E-03,+3.2969850E+00;;2.90090;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
+2.9010000E+00,+40.7036E-03,+3.2668343E+00;;2.90100;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
+2.9011000E+00,+10.5529E-03,+3.2969850E+00;;2.90110;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
+2.9012000E+00,+5.5278E-03,+3.3020101E+00;;2.90120;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
+2.9013000E+00,+40.7036E-03,+3.3020101E+00;;2.90130;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
+2.9014000E+00,+45.7288E-03,+3.3020101E+00;;2.90140;0.04573;3.30201;;-3.25628;;0;;0;0;;0;;;;
+2.9015000E+00,+45.7288E-03,+3.2668343E+00;;2.90150;0.04573;3.26683;;-3.22111;;0;;0;0;;0;;;;
+2.9016000E+00,+45.7288E-03,+3.2969850E+00;;2.90160;0.04573;3.29699;;-3.25126;;0;;0;0;;0;;;;
+2.9017000E+00,+80.9046E-03,+3.3020101E+00;;2.90170;0.08090;3.30201;;-3.22111;;0;;0;0;;0;;;;
+2.9018000E+00,-19.5979E-03,+3.3371860E+00;;2.90180;-0.01960;3.33719;;-3.35678;;0;;0;0;;0;;;;
+2.9019000E+00,+502.6E-06,+3.3070353E+00;;2.90190;0.00050;3.30704;;-3.30653;;0;;0;0;;0;;;;
+2.9020000E+00,+5.5278E-03,+3.2668343E+00;;2.90200;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9021000E+00,+5.5278E-03,+3.2618091E+00;;2.90210;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
+2.9022000E+00,+5.5278E-03,+3.2618091E+00;;2.90220;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
+2.9023000E+00,+40.7036E-03,+3.2618091E+00;;2.90230;0.04070;3.26181;;-3.22111;;0;;0;0;;0;;;;
+2.9024000E+00,+45.7288E-03,+3.2618091E+00;;2.90240;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
+2.9025000E+00,+10.5529E-03,+3.2618091E+00;;2.90250;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
+2.9026000E+00,+5.5278E-03,+3.2969850E+00;;2.90260;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
+2.9027000E+00,+5.5278E-03,+3.2668343E+00;;2.90270;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9028000E+00,+40.7036E-03,+3.2969850E+00;;2.90280;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
+2.9029000E+00,+10.5529E-03,+3.2668343E+00;;2.90290;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
+2.9030000E+00,+5.5278E-03,+3.2969850E+00;;2.90300;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
+2.9031000E+00,+5.5278E-03,+3.3020101E+00;;2.90310;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
+2.9032000E+00,+5.5278E-03,+3.3020101E+00;;2.90320;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
+2.9033000E+00,+5.5278E-03,+3.2668343E+00;;2.90330;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9034000E+00,+5.5278E-03,+3.2969850E+00;;2.90340;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
+2.9035000E+00,+5.5278E-03,+3.2668343E+00;;2.90350;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9036000E+00,+5.5278E-03,+3.2969850E+00;;2.90360;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
+2.9037000E+00,+5.5278E-03,+3.2668343E+00;;2.90370;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9038000E+00,+5.5278E-03,+3.2618091E+00;;2.90380;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
+2.9039000E+00,+40.7036E-03,+3.2618091E+00;;2.90390;0.04070;3.26181;;-3.22111;;0;;0;0;;0;;;;
+2.9040000E+00,+45.7288E-03,+3.2969850E+00;;2.90400;0.04573;3.29699;;-3.25126;;0;;0;0;;0;;;;
+2.9041000E+00,+10.5529E-03,+3.2668343E+00;;2.90410;0.01055;3.26683;;-3.25628;;0;;0;0;;0;;;;
+2.9042000E+00,-29.6481E-03,+3.2969850E+00;;2.90420;-0.02965;3.29699;;-3.32663;;0;;0;0;;0;;;;
+2.9043000E+00,+502.6E-06,+3.3020101E+00;;2.90430;0.00050;3.30201;;-3.30151;;0;;0;0;;0;;;;
+2.9044000E+00,+40.7036E-03,+3.2316584E+00;;2.90440;0.04070;3.23166;;-3.19095;;0;;0;0;;0;;;;
+2.9045000E+00,+45.7288E-03,+3.2216081E+00;;2.90450;0.04573;3.22161;;-3.17588;;0;;0;0;;0;;;;
+2.9046000E+00,+10.5529E-03,+3.2567840E+00;;2.90460;0.01055;3.25678;;-3.24623;;0;;0;0;;0;;;;
+2.9047000E+00,+40.7036E-03,+3.2969850E+00;;2.90470;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
+2.9048000E+00,-24.6230E-03,+3.3020101E+00;;2.90480;-0.02462;3.30201;;-3.32663;;0;;0;0;;0;;;;
+2.9049000E+00,+502.6E-06,+3.3020101E+00;;2.90490;0.00050;3.30201;;-3.30151;;0;;0;0;;0;;;;
+2.9050000E+00,+40.7036E-03,+3.2668343E+00;;2.90500;0.04070;3.26683;;-3.22613;;0;;0;0;;0;;;;
+2.9051000E+00,+10.5529E-03,+3.2618091E+00;;2.90510;0.01055;3.26181;;-3.25126;;0;;0;0;;0;;;;
+2.9052000E+00,+40.7036E-03,+3.2618091E+00;;2.90520;0.04070;3.26181;;-3.22111;;0;;0;0;;0;;;;
+2.9053000E+00,+10.5529E-03,+3.2969850E+00;;2.90530;0.01055;3.29699;;-3.28643;;0;;0;0;;0;;;;
+2.9054000E+00,+40.7036E-03,+3.3020101E+00;;2.90540;0.04070;3.30201;;-3.26131;;0;;0;0;;0;;;;
+2.9055000E+00,+10.5529E-03,+3.3020101E+00;;2.90550;0.01055;3.30201;;-3.29146;;0;;0;0;;0;;;;
+2.9056000E+00,+5.5278E-03,+3.2668343E+00;;2.90560;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9057000E+00,+5.5278E-03,+3.2969850E+00;;2.90570;0.00553;3.29699;;-3.29146;;0;;0;0;;0;;;;
+2.9058000E+00,+5.5278E-03,+3.3020101E+00;;2.90580;0.00553;3.30201;;-3.29648;;0;;0;0;;0;;;;
+2.9059000E+00,+5.5278E-03,+3.2668343E+00;;2.90590;0.00553;3.26683;;-3.26131;;0;;0;0;;0;;;;
+2.9060000E+00,+5.5278E-03,+3.2618091E+00;;2.90600;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
+2.9061000E+00,+5.5278E-03,+3.2266333E+00;;2.90610;0.00553;3.22663;;-3.22111;;0;;0;0;;0;;;;
+2.9062000E+00,+5.5278E-03,+3.2567840E+00;;2.90620;0.00553;3.25678;;-3.25126;;0;;0;0;;0;;;;
+2.9063000E+00,+40.7036E-03,+3.2969850E+00;;2.90630;0.04070;3.29699;;-3.25628;;0;;0;0;;0;;;;
+2.9064000E+00,+45.7288E-03,+3.2316584E+00;;2.90640;0.04573;3.23166;;-3.18593;;0;;0;0;;0;;;;
+2.9065000E+00,+45.7288E-03,+3.2919599E+00;;2.90650;0.04573;3.29196;;-3.24623;;0;;0;0;;0;;;;
+2.9066000E+00,+45.7288E-03,+3.2668343E+00;;2.90660;0.04573;3.26683;;-3.22111;;0;;0;0;;0;;;;
+2.9067000E+00,+45.7288E-03,+3.2618091E+00;;2.90670;0.04573;3.26181;;-3.21608;;0;;0;0;;0;;;;
